,agent id,age,household id,destination,household_type,household_unique_id,household_community_id,household_building_id,household size,workplace_category,household contact
17950,17951,2,6278_86_3_1,19.0_1268,1,6278,3,3_86,1,0.00,4.905552515
17951,17952,2,11591_22_3_1,15.0_1636,1,11591,3,3_22,3,14.00,9.489592999
17952,17953,2,11303_57_3_1,1.0_4635,1,11303,3,3_57,3,8.00,9.489592999
17953,17954,2,11784_77_3_1,15.0_2066,1,11784,3,3_77,2,3.00,5.471835831
17954,17955,2,8133_65_3_1,20.0_6879,1,8133,3,3_65,2,15.00,5.471835831
17955,17956,2,13476_36_3_1,19.0_324,1,13476,3,3_36,3,20.00,9.489592999
17956,17957,2,11343_109_3_1,18.0_11444,1,11343,3,3_109,3,15.00,9.489592999
17957,17958,2,543150_9_900_2,20.0_8274,2,543150,900,900_9,2,0.00,5.471835831
17958,17959,1,10574_72_3_1,school_78,1,10574,3,3_72,3,21.00,9.489592999
17959,17960,2,9150_21_3_1,15.0_964,1,9150,3,3_21,1,8.00,4.905552515
17960,17961,1,6027_77_3_1,school_51,1,6027,3,3_77,3,21.00,9.489592999
17961,17962,2,8985_35_3_1,15.0_2858,1,8985,3,3_35,4,18.00,9.167427867
17962,17963,3,6679_64_3_1,20.0_4483,1,6679,3,3_64,2,17.00,5.471835831
17963,17964,4,543946_6_900_2,6.0_525,2,543946,900,900_6,3,10.00,9.489592999
17964,17965,2,10815_96_3_1,20.0_9941,1,10815,3,3_96,3,15.00,9.489592999
17965,17966,2,543369_6_900_2,15.0_2396,2,543369,900,900_6,3,18.00,9.489592999
17966,17967,2,6653_63_3_1,8.0_2137,1,6653,3,3_63,3,0.00,9.489592999
17967,17968,2,9378_8_3_1,15.0_3884,1,9378,3,3_8,1,18.00,4.905552515
17968,17969,2,544201_16_900_2,15.0_7071,2,544201,900,900_16,2,4.00,5.471835831
17969,17970,2,543318_15_900_2,16.0_11228,2,543318,900,900_15,1,20.00,4.905552515
17970,17971,2,11367_107_3_1,18.0_9324,1,11367,3,3_107,5,15.00,9.675564754
17971,17972,2,546568_4_900_2,7.0_584,2,546568,900,900_4,2,17.00,5.471835831
17972,17973,2,8288_7_3_1,17.0_1907,1,8288,3,3_7,4,14.00,9.167427867
17973,17974,1,11097_46_3_1,school_86,1,11097,3,3_46,3,21.00,9.489592999
17974,17975,1,11942_63_3_1,school_254,1,11942,3,3_63,4,21.00,9.167427867
17975,17976,4,545280_9_900_2,20.0_1229,2,545280,900,900_9,4,15.00,9.167427867
17976,17977,2,7725_67_3_1,18.0_20535,1,7725,3,3_67,5,20.00,9.675564754
17977,17978,2,544792_29_900_2,15.0_5140,2,544792,900,900_29,2,15.00,5.471835831
17978,17979,2,13392_2_3_1,18.0_10317,1,13392,3,3_2,2,1.00,5.471835831
17979,17980,2,7215_97_3_1,15.0_6388,1,7215,3,3_97,5,1.00,9.675564754
17980,17981,2,13741_64_3_1,15.0_1472,1,13741,3,3_64,3,0.00,9.489592999
17981,17982,2,11338_55_3_1,20.0_3563,1,11338,3,3_55,2,15.00,5.471835831
17982,17983,1,13119_58_3_1,school_130,1,13119,3,3_58,4,21.00,9.167427867
17983,17984,3,542787_30_900_2,9.0_9746,2,542787,900,900_30,3,18.00,9.489592999
17984,17985,2,6786_54_3_1,20.0_1129,1,6786,3,3_54,1,15.00,4.905552515
17985,17986,1,545607_10_900_2,school_103,2,545607,900,900_10,5,21.00,9.675564754
17986,17987,2,545781_18_900_2,18.0_5392,2,545781,900,900_18,5,9.00,9.675564754
17987,17988,2,10528_19_3_1,18.0_12611,1,10528,3,3_19,1,9.00,4.905552515
17988,17989,2,9335_72_3_1,20.0_9835,1,9335,3,3_72,2,0.00,5.471835831
17989,17990,2,541668_28_900_2,6.0_1962,2,541668,900,900_28,2,15.00,5.471835831
17990,17991,2,5930_103_3_1,15.0_3910,1,5930,3,3_103,2,0.00,5.471835831
17991,17992,2,8605_9_3_1,15.0_566,1,8605,3,3_9,2,15.00,5.471835831
17992,17993,2,543756_12_900_2,9.0_4657,2,543756,900,900_12,3,18.00,9.489592999
17993,17994,2,6509_98_3_1,17.0_3877,1,6509,3,3_98,3,15.00,9.489592999
17994,17995,2,6419_39_3_1,15.0_4830,1,6419,3,3_39,5,9.00,9.675564754
17995,17996,2,11738_21_3_1,15.0_1497,1,11738,3,3_21,3,0.00,9.489592999
17996,17997,2,542554_2_900_2,20.0_4747,2,542554,900,900_2,3,4.00,9.489592999
17997,17998,2,10367_66_3_1,15.0_2129,1,10367,3,3_66,2,17.00,5.471835831
17998,17999,1,542564_18_900_2,school_110,2,542564,900,900_18,4,21.00,9.167427867
17999,18000,1,546087_23_900_2,school_190,2,546087,900,900_23,5,21.00,9.675564754
18000,18001,2,541898_14_900_2,15.0_4063,2,541898,900,900_14,3,20.00,9.489592999
18001,18002,2,542530_27_900_2,14.0_1190,2,542530,900,900_27,4,16.00,9.167427867
18002,18003,2,12947_72_3_1,8.0_4059,1,12947,3,3_72,2,15.00,5.471835831
18003,18004,2,543094_8_900_2,20.0_7773,2,543094,900,900_8,1,15.00,4.905552515
18004,18005,2,8366_58_3_1,20.0_8404,1,8366,3,3_58,3,9.00,9.489592999
18005,18006,2,542277_13_900_2,15.0_208,2,542277,900,900_13,5,0.00,9.675564754
18006,18007,1,546379_30_900_2,school_110,2,546379,900,900_30,3,21.00,9.489592999
18007,18008,2,546742_28_900_2,5.0_5,2,546742,900,900_28,2,15.00,5.471835831
18008,18009,2,541546_17_900_2,15.0_849,2,541546,900,900_17,3,16.00,9.489592999
18009,18010,2,542142_6_900_2,1.0_925,2,542142,900,900_6,4,19.00,9.167427867
18010,18011,2,7502_76_3_1,8.0_3865,1,7502,3,3_76,4,17.00,9.167427867
18011,18012,2,544985_24_900_2,9.0_11860,2,544985,900,900_24,2,8.00,5.471835831
18012,18013,2,544690_24_900_2,18.0_29887,2,544690,900,900_24,4,19.00,9.167427867
18013,18014,2,9509_34_3_1,12.0_115,1,9509,3,3_34,3,15.00,9.489592999
18014,18015,2,7682_12_3_1,16.0_1555,1,7682,3,3_12,1,0.00,4.905552515
18015,18016,2,8262_20_3_1,16.0_10600,1,8262,3,3_20,5,10.00,9.675564754
18016,18017,2,9659_70_3_1,15.0_6718,1,9659,3,3_70,5,17.00,9.675564754
18017,18018,2,9322_20_3_1,8.0_7546,1,9322,3,3_20,5,18.00,9.675564754
18018,18019,2,12012_74_3_1,1.0_1784,1,12012,3,3_74,2,8.00,5.471835831
18019,18020,2,6342_35_3_1,16.0_7739,1,6342,3,3_35,4,15.00,9.167427867
18020,18021,2,8195_18_3_1,15.0_2882,1,8195,3,3_18,3,17.00,9.489592999
18021,18022,2,544197_21_900_2,18.0_15307,2,544197,900,900_21,3,8.00,9.489592999
18022,18023,4,544444_26_900_2,15.0_344,2,544444,900,900_26,2,15.00,5.471835831
18023,18024,2,7484_68_3_1,15.0_4525,1,7484,3,3_68,4,0.00,9.167427867
18024,18025,2,6467_97_3_1,15.0_6389,1,6467,3,3_97,2,16.00,5.471835831
18025,18026,2,542427_27_900_2,4.0_1364,2,542427,900,900_27,2,15.00,5.471835831
18026,18027,2,544375_30_900_2,15.0_1056,2,544375,900,900_30,4,8.00,9.167427867
18027,18028,2,542903_9_900_2,18.0_26247,2,542903,900,900_9,1,20.00,4.905552515
18028,18029,1,543577_9_900_2,school_43,2,543577,900,900_9,4,21.00,9.167427867
18029,18030,1,10174_52_3_1,school_12,1,10174,3,3_52,4,21.00,9.167427867
18030,18031,2,6179_69_3_1,10.0_1222,1,6179,3,3_69,2,15.00,5.471835831
18031,18032,2,545777_7_900_2,8.0_17218,2,545777,900,900_7,2,17.00,5.471835831
18032,18033,2,543339_3_900_2,16.0_1332,2,543339,900,900_3,1,0.00,4.905552515
18033,18034,2,542130_29_900_2,15.0_382,2,542130,900,900_29,2,9.00,5.471835831
18034,18035,2,544601_12_900_2,17.0_489,2,544601,900,900_12,2,19.00,5.471835831
18035,18036,2,6753_77_3_1,15.0_3111,1,6753,3,3_77,5,18.00,9.675564754
18036,18037,2,11497_109_3_1,15.0_7456,1,11497,3,3_109,2,3.00,5.471835831
18037,18038,2,541601_16_900_2,20.0_3753,2,541601,900,900_16,5,18.00,9.675564754
18038,18039,2,544005_20_900_2,20.0_7743,2,544005,900,900_20,5,20.00,9.675564754
18039,18040,2,542770_24_900_2,11.0_97,2,542770,900,900_24,2,17.00,5.471835831
18040,18041,2,8181_38_3_1,20.0_5137,1,8181,3,3_38,5,15.00,9.675564754
18041,18042,2,545604_21_900_2,15.0_749,2,545604,900,900_21,2,15.00,5.471835831
18042,18043,2,542661_4_900_2,16.0_341,2,542661,900,900_4,5,17.00,9.675564754
18043,18044,2,10058_28_3_1,15.0_5404,1,10058,3,3_28,3,17.00,9.489592999
18044,18045,2,8110_24_3_1,17.0_99,1,8110,3,3_24,1,17.00,4.905552515
18045,18046,2,6506_56_3_1,1.0_3618,1,6506,3,3_56,2,15.00,5.471835831
18046,18047,2,10077_4_3_1,8.0_10016,1,10077,3,3_4,3,15.00,9.489592999
18047,18048,2,543671_16_900_2,15.0_48,2,543671,900,900_16,2,18.00,5.471835831
18048,18049,2,544995_7_900_2,16.0_5774,2,544995,900,900_7,2,18.00,5.471835831
18049,18050,2,8570_71_3_1,9.0_21150,1,8570,3,3_71,5,8.00,9.675564754
18050,18051,2,7514_78_3_1,14.0_707,1,7514,3,3_78,1,15.00,4.905552515
18051,18052,2,7806_44_3_1,8.0_30781,1,7806,3,3_44,3,18.00,9.489592999
18052,18053,2,543173_1_900_2,15.0_6082,2,543173,900,900_1,1,8.00,4.905552515
18053,18054,1,8048_2_3_1,school_233,1,8048,3,3_2,3,21.00,9.489592999
18054,18055,2,7555_87_3_1,17.0_1514,1,7555,3,3_87,3,20.00,9.489592999
18055,18056,2,12226_43_3_1,8.0_2486,1,12226,3,3_43,1,15.00,4.905552515
18056,18057,2,9652_85_3_1,20.0_2117,1,9652,3,3_85,2,15.00,5.471835831
18057,18058,2,5950_72_3_1,18.0_16231,1,5950,3,3_72,5,20.00,9.675564754
18058,18059,2,542527_18_900_2,15.0_4792,2,542527,900,900_18,4,18.00,9.167427867
18059,18060,2,7122_44_3_1,15.0_3841,1,7122,3,3_44,4,0.00,9.167427867
18060,18061,3,6423_76_3_1,15.0_2537,1,6423,3,3_76,1,15.00,4.905552515
18061,18062,2,8921_59_3_1,1.0_4799,1,8921,3,3_59,4,1.00,9.167427867
18062,18063,2,8162_45_3_1,16.0_6523,1,8162,3,3_45,2,15.00,5.471835831
18063,18064,2,11917_108_3_1,15.0_6994,1,11917,3,3_108,2,15.00,5.471835831
18064,18065,1,7212_2_3_1,school_194,1,7212,3,3_2,2,21.00,5.471835831
18065,18066,2,545542_20_900_2,16.0_1466,2,545542,900,900_20,5,10.00,9.675564754
18066,18067,2,9789_56_3_1,15.0_184,1,9789,3,3_56,3,15.00,9.489592999
18067,18068,2,12468_107_3_1,15.0_5654,1,12468,3,3_107,2,12.00,5.471835831
18068,18069,2,542014_6_900_2,19.0_272,2,542014,900,900_6,2,8.00,5.471835831
18069,18070,2,542853_24_900_2,15.0_337,2,542853,900,900_24,3,15.00,9.489592999
18070,18071,1,546613_5_900_2,school_232,2,546613,900,900_5,2,21.00,5.471835831
18071,18072,1,8833_97_3_1,school_218,1,8833,3,3_97,4,21.00,9.167427867
18072,18073,2,11442_26_3_1,18.0_16487,1,11442,3,3_26,1,17.00,4.905552515
18073,18074,2,11881_23_3_1,15.0_1259,1,11881,3,3_23,3,17.00,9.489592999
18074,18075,2,11637_69_3_1,18.0_20294,1,11637,3,3_69,3,15.00,9.489592999
18075,18076,2,8780_40_3_1,20.0_4261,1,8780,3,3_40,2,15.00,5.471835831
18076,18077,1,542630_8_900_2,school_13,2,542630,900,900_8,2,21.00,5.471835831
18077,18078,2,13232_43_3_1,15.0_2955,1,13232,3,3_43,5,15.00,9.675564754
18078,18079,4,11763_102_3_1,15.0_4878,1,11763,3,3_102,3,16.00,9.489592999
18079,18080,2,544208_11_900_2,10.0_989,2,544208,900,900_11,3,18.00,9.489592999
18080,18081,2,13445_52_3_1,20.0_9464,1,13445,3,3_52,3,9.00,9.489592999
18081,18082,2,6746_19_3_1,9.0_5295,1,6746,3,3_19,3,15.00,9.489592999
18082,18083,2,9012_14_3_1,20.0_5715,1,9012,3,3_14,2,15.00,5.471835831
18083,18084,2,544551_15_900_2,15.0_39,2,544551,900,900_15,2,14.00,5.471835831
18084,18085,2,541549_8_900_2,18.0_18676,2,541549,900,900_8,4,5.00,9.167427867
18085,18086,2,6783_108_3_1,20.0_7443,1,6783,3,3_108,2,15.00,5.471835831
18086,18087,2,12742_94_3_1,16.0_333,1,12742,3,3_94,3,8.00,9.489592999
18087,18088,2,546653_27_900_2,15.0_776,2,546653,900,900_27,3,1.00,9.489592999
18088,18089,1,542122_8_900_2,school_30,2,542122,900,900_8,2,21.00,5.471835831
18089,18090,1,541625_2_900_2,school_273,2,541625,900,900_2,4,21.00,9.167427867
18090,18091,2,6865_14_3_1,20.0_9804,1,6865,3,3_14,3,0.00,9.489592999
18091,18092,2,6627_59_3_1,3.0_2201,1,6627,3,3_59,3,17.00,9.489592999
18092,18093,2,542494_9_900_2,15.0_1379,2,542494,900,900_9,2,3.00,5.471835831
18093,18094,3,6744_27_3_1,18.0_33141,1,6744,3,3_27,5,17.00,9.675564754
18094,18095,2,8655_14_3_1,15.0_40,1,8655,3,3_14,4,15.00,9.167427867
18095,18096,2,7087_33_3_1,15.0_2546,1,7087,3,3_33,4,9.00,9.167427867
18096,18097,2,9735_91_3_1,18.0_7965,1,9735,3,3_91,4,3.00,9.167427867
18097,18098,2,6806_52_3_1,15.0_1925,1,6806,3,3_52,5,7.00,9.675564754
18098,18099,2,10891_87_3_1,8.0_24840,1,10891,3,3_87,5,17.00,9.675564754
18099,18100,2,542429_22_900_2,15.0_2615,2,542429,900,900_22,5,20.00,9.675564754
18100,18101,2,12182_14_3_1,9.0_6348,1,12182,3,3_14,3,15.00,9.489592999
18101,18102,2,12547_8_3_1,20.0_5261,1,12547,3,3_8,1,20.00,4.905552515
18102,18103,2,8373_97_3_1,17.0_3206,1,8373,3,3_97,1,16.00,4.905552515
18103,18104,2,541751_28_900_2,5.0_134,2,541751,900,900_28,2,15.00,5.471835831
18104,18105,1,11330_105_3_1,school_95,1,11330,3,3_105,4,21.00,9.167427867
18105,18106,2,11927_7_3_1,16.0_11009,1,11927,3,3_7,2,20.00,5.471835831
18106,18107,2,13293_7_3_1,15.0_1902,1,13293,3,3_7,5,0.00,9.675564754
18107,18108,2,12230_36_3_1,9.0_4894,1,12230,3,3_36,2,8.00,5.471835831
18108,18109,2,12414_7_3_1,12.0_78,1,12414,3,3_7,4,0.00,9.167427867
18109,18110,2,7603_17_3_1,15.0_7095,1,7603,3,3_17,3,15.00,9.489592999
18110,18111,2,8631_95_3_1,15.0_1278,1,8631,3,3_95,3,18.00,9.489592999
18111,18112,2,10917_27_3_1,15.0_5218,1,10917,3,3_27,3,15.00,9.489592999
18112,18113,4,11575_4_3_1,18.0_24443,1,11575,3,3_4,2,20.00,5.471835831
18113,18114,2,541814_21_900_2,20.0_5966,2,541814,900,900_21,3,10.00,9.489592999
18114,18115,2,12969_104_3_1,8.0_13430,1,12969,3,3_104,5,20.00,9.675564754
18115,18116,2,13822_90_3_1,8.0_4531,1,13822,3,3_90,3,20.00,9.489592999
18116,18117,2,541490_8_900_2,15.0_4350,2,541490,900,900_8,4,18.00,9.167427867
18117,18118,2,9873_2_3_1,18.0_34051,1,9873,3,3_2,3,15.00,9.489592999
18118,18119,2,8941_59_3_1,18.0_17144,1,8941,3,3_59,2,15.00,5.471835831
18119,18120,2,543620_14_900_2,15.0_7372,2,543620,900,900_14,2,15.00,5.471835831
18120,18121,1,12722_90_3_1,school_233,1,12722,3,3_90,2,21.00,5.471835831
18121,18122,1,541810_27_900_2,school_55,2,541810,900,900_27,3,21.00,9.489592999
18122,18123,2,542081_13_900_2,17.0_1620,2,542081,900,900_13,2,0.00,5.471835831
18123,18124,2,545203_4_900_2,20.0_7444,2,545203,900,900_4,1,1.00,4.905552515
18124,18125,2,10348_106_3_1,20.0_2049,1,10348,3,3_106,4,20.00,9.167427867
18125,18126,2,545660_4_900_2,6.0_1865,2,545660,900,900_4,3,10.00,9.489592999
18126,18127,2,7501_81_3_1,5.0_500,1,7501,3,3_81,2,15.00,5.471835831
18127,18128,2,6394_24_3_1,20.0_4236,1,6394,3,3_24,3,13.00,9.489592999
18128,18129,2,541800_27_900_2,16.0_6741,2,541800,900,900_27,3,9.00,9.489592999
18129,18130,2,9352_13_3_1,20.0_6309,1,9352,3,3_13,3,10.00,9.489592999
18130,18131,2,10382_65_3_1,15.0_8,1,10382,3,3_65,3,17.00,9.489592999
18131,18132,2,545343_24_900_2,20.0_3549,2,545343,900,900_24,3,3.00,9.489592999
18132,18133,2,7227_44_3_1,9.0_21483,1,7227,3,3_44,4,0.00,9.167427867
18133,18134,3,9217_45_3_1,15.0_937,1,9217,3,3_45,4,20.00,9.167427867
18134,18135,2,12151_28_3_1,9.0_6588,1,12151,3,3_28,4,18.00,9.167427867
18135,18136,2,8009_74_3_1,15.0_4586,1,8009,3,3_74,3,10.00,9.489592999
18136,18137,2,8644_69_3_1,16.0_5680,1,8644,3,3_69,2,15.00,5.471835831
18137,18138,1,12365_59_3_1,school_151,1,12365,3,3_59,4,21.00,9.167427867
18138,18139,2,544400_16_900_2,15.0_3382,2,544400,900,900_16,3,15.00,9.489592999
18139,18140,2,8138_58_3_1,15.0_4343,1,8138,3,3_58,2,19.00,5.471835831
18140,18141,1,8944_31_3_1,school_13,1,8944,3,3_31,3,21.00,9.489592999
18141,18142,2,542964_25_900_2,1.0_4631,2,542964,900,900_25,1,17.00,4.905552515
18142,18143,2,542997_29_900_2,15.0_4604,2,542997,900,900_29,3,20.00,9.489592999
18143,18144,2,8389_93_3_1,18.0_16860,1,8389,3,3_93,3,1.00,9.489592999
18144,18145,2,7030_49_3_1,4.0_1369,1,7030,3,3_49,2,19.00,5.471835831
18145,18146,2,545803_28_900_2,1.0_918,2,545803,900,900_28,4,0.00,9.167427867
18146,18147,2,7377_23_3_1,3.0_915,1,7377,3,3_23,4,15.00,9.167427867
18147,18148,1,543116_13_900_2,school_77,2,543116,900,900_13,1,21.00,4.905552515
18148,18149,2,11479_72_3_1,18.0_11519,1,11479,3,3_72,2,15.00,5.471835831
18149,18150,2,544323_9_900_2,20.0_6458,2,544323,900,900_9,5,20.00,9.675564754
18150,18151,2,543760_18_900_2,20.0_9313,2,543760,900,900_18,2,19.00,5.471835831
18151,18152,2,545729_13_900_2,17.0_3684,2,545729,900,900_13,3,15.00,9.489592999
18152,18153,2,541762_10_900_2,20.0_1141,2,541762,900,900_10,4,9.00,9.167427867
18153,18154,2,11018_60_3_1,9.0_17941,1,11018,3,3_60,3,1.00,9.489592999
18154,18155,4,13362_12_3_1,15.0_2755,1,13362,3,3_12,4,17.00,9.167427867
18155,18156,2,546182_20_900_2,15.0_2421,2,546182,900,900_20,5,15.00,9.675564754
18156,18157,2,542133_30_900_2,10.0_509,2,542133,900,900_30,5,10.00,9.675564754
18157,18158,2,7824_45_3_1,5.0_489,1,7824,3,3_45,3,16.00,9.489592999
18158,18159,2,544062_1_900_2,15.0_3007,2,544062,900,900_1,2,15.00,5.471835831
18159,18160,2,544831_27_900_2,10.0_407,2,544831,900,900_27,2,15.00,5.471835831
18160,18161,2,9921_23_3_1,15.0_2084,1,9921,3,3_23,3,18.00,9.489592999
18161,18162,2,9502_99_3_1,15.0_5299,1,9502,3,3_99,4,0.00,9.167427867
18162,18163,2,545757_1_900_2,7.0_613,2,545757,900,900_1,3,1.00,9.489592999
18163,18164,4,9604_16_3_1,15.0_6417,1,9604,3,3_16,2,12.00,5.471835831
18164,18165,2,8018_17_3_1,20.0_7496,1,8018,3,3_17,2,20.00,5.471835831
18165,18166,3,6272_102_3_1,15.0_6018,1,6272,3,3_102,4,15.00,9.167427867
18166,18167,1,10253_31_3_1,school_9,1,10253,3,3_31,4,21.00,9.167427867
18167,18168,2,7906_9_3_1,20.0_1978,1,7906,3,3_9,3,15.00,9.489592999
18168,18169,1,9330_27_3_1,school_21,1,9330,3,3_27,3,21.00,9.489592999
18169,18170,2,12908_72_3_1,20.0_6619,1,12908,3,3_72,2,0.00,5.471835831
18170,18171,2,6651_25_3_1,18.0_10605,1,6651,3,3_25,5,3.00,9.675564754
18171,18172,2,542752_9_900_2,15.0_5113,2,542752,900,900_9,4,15.00,9.167427867
18172,18173,2,8842_96_3_1,17.0_978,1,8842,3,3_96,2,17.00,5.471835831
18173,18174,2,544594_14_900_2,18.0_10261,2,544594,900,900_14,3,20.00,9.489592999
18174,18175,2,13778_81_3_1,16.0_9478,1,13778,3,3_81,3,15.00,9.489592999
18175,18176,2,13175_77_3_1,9.0_24940,1,13175,3,3_77,3,1.00,9.489592999
18176,18177,2,541996_19_900_2,17.0_2212,2,541996,900,900_19,4,0.00,9.167427867
18177,18178,2,542673_1_900_2,18.0_18734,2,542673,900,900_1,3,4.00,9.489592999
18178,18179,2,8942_67_3_1,18.0_15247,1,8942,3,3_67,3,16.00,9.489592999
18179,18180,2,9721_26_3_1,15.0_5527,1,9721,3,3_26,5,4.00,9.675564754
18180,18181,2,543668_25_900_2,18.0_10188,2,543668,900,900_25,5,20.00,9.675564754
18181,18182,2,12494_83_3_1,15.0_474,1,12494,3,3_83,5,15.00,9.675564754
18182,18183,4,5938_48_3_1,20.0_1200,1,5938,3,3_48,3,20.00,9.489592999
18183,18184,2,544101_1_900_2,9.0_952,2,544101,900,900_1,5,16.00,9.675564754
18184,18185,2,542295_20_900_2,20.0_5982,2,542295,900,900_20,5,0.00,9.675564754
18185,18186,1,11803_57_3_1,school_165,1,11803,3,3_57,5,21.00,9.675564754
18186,18187,2,5887_105_3_1,10.0_311,1,5887,3,3_105,3,5.00,9.489592999
18187,18188,2,546220_22_900_2,15.0_5496,2,546220,900,900_22,1,0.00,4.905552515
18188,18189,2,542720_21_900_2,20.0_8409,2,542720,900,900_21,3,0.00,9.489592999
18189,18190,2,545649_15_900_2,7.0_290,2,545649,900,900_15,3,15.00,9.489592999
18190,18191,2,545885_20_900_2,15.0_1966,2,545885,900,900_20,4,15.00,9.167427867
18191,18192,2,542750_17_900_2,15.0_7080,2,542750,900,900_17,5,15.00,9.675564754
18192,18193,2,544872_25_900_2,15.0_5381,2,544872,900,900_25,3,8.00,9.489592999
18193,18194,2,8688_33_3_1,17.0_2940,1,8688,3,3_33,3,15.00,9.489592999
18194,18195,1,8496_89_3_1,school_189,1,8496,3,3_89,3,21.00,9.489592999
18195,18196,2,11804_59_3_1,1.0_3459,1,11804,3,3_59,2,1.00,5.471835831
18196,18197,2,9563_19_3_1,1.0_5574,1,9563,3,3_19,4,0.00,9.167427867
18197,18198,1,6640_97_3_1,school_107,1,6640,3,3_97,3,21.00,9.489592999
18198,18199,1,542076_14_900_2,school_141,2,542076,900,900_14,5,21.00,9.675564754
18199,18200,2,10072_6_3_1,20.0_629,1,10072,3,3_6,2,5.00,5.471835831
18200,18201,2,11066_77_3_1,15.0_6465,1,11066,3,3_77,5,16.00,9.675564754
18201,18202,2,8562_77_3_1,17.0_2293,1,8562,3,3_77,3,15.00,9.489592999
18202,18203,2,545756_11_900_2,15.0_6663,2,545756,900,900_11,3,0.00,9.489592999
18203,18204,2,545880_18_900_2,20.0_5537,2,545880,900,900_18,5,15.00,9.675564754
18204,18205,4,7833_96_3_1,8.0_24938,1,7833,3,3_96,4,0.00,9.167427867
18205,18206,2,11322_13_3_1,20.0_6649,1,11322,3,3_13,3,20.00,9.489592999
18206,18207,2,543801_14_900_2,15.0_4228,2,543801,900,900_14,3,15.00,9.489592999
18207,18208,2,6302_37_3_1,18.0_26896,1,6302,3,3_37,3,15.00,9.489592999
18208,18209,2,543726_9_900_2,18.0_9350,2,543726,900,900_9,4,18.00,9.167427867
18209,18210,2,544469_20_900_2,3.0_2510,2,544469,900,900_20,3,15.00,9.489592999
18210,18211,2,13593_55_3_1,10.0_850,1,13593,3,3_55,1,1.00,4.905552515
18211,18212,2,11928_5_3_1,16.0_3145,1,11928,3,3_5,4,20.00,9.167427867
18212,18213,2,7970_98_3_1,18.0_7775,1,7970,3,3_98,3,3.00,9.489592999
18213,18214,2,10432_57_3_1,15.0_3319,1,10432,3,3_57,3,19.00,9.489592999
18214,18215,2,8325_22_3_1,20.0_3038,1,8325,3,3_22,4,0.00,9.167427867
18215,18216,2,10337_82_3_1,15.0_934,1,10337,3,3_82,4,15.00,9.167427867
18216,18217,2,9563_19_3_1,19.0_655,1,9563,3,3_19,4,18.00,9.167427867
18217,18218,2,544889_20_900_2,15.0_3478,2,544889,900,900_20,3,18.00,9.489592999
18218,18219,2,13109_101_3_1,16.0_5737,1,13109,3,3_101,5,15.00,9.675564754
18219,18220,1,543684_9_900_2,school_46,2,543684,900,900_9,2,21.00,5.471835831
18220,18221,2,546205_17_900_2,15.0_5703,2,546205,900,900_17,5,13.00,9.675564754
18221,18222,2,9085_71_3_1,4.0_1628,1,9085,3,3_71,4,9.00,9.167427867
18222,18223,2,5875_27_3_1,15.0_3070,1,5875,3,3_27,2,14.00,5.471835831
18223,18224,2,544334_11_900_2,17.0_353,2,544334,900,900_11,3,0.00,9.489592999
18224,18225,2,7114_60_3_1,1.0_2076,1,7114,3,3_60,3,7.00,9.489592999
18225,18226,2,13796_50_3_1,1.0_7689,1,13796,3,3_50,1,15.00,4.905552515
18226,18227,2,543693_19_900_2,9.0_1329,2,543693,900,900_19,5,15.00,9.675564754
18227,18228,2,545643_3_900_2,9.0_20636,2,545643,900,900_3,2,15.00,5.471835831
18228,18229,2,543936_22_900_2,15.0_6834,2,543936,900,900_22,4,20.00,9.167427867
18229,18230,2,545570_10_900_2,20.0_7566,2,545570,900,900_10,2,18.00,5.471835831
18230,18231,2,6135_7_3_1,7.0_454,1,6135,3,3_7,2,15.00,5.471835831
18231,18232,1,10917_27_3_1,school_2,1,10917,3,3_27,3,21.00,9.489592999
18232,18233,2,542619_10_900_2,15.0_5337,2,542619,900,900_10,3,20.00,9.489592999
18233,18234,1,545928_12_900_2,school_17,2,545928,900,900_12,3,21.00,9.489592999
18234,18235,2,542224_24_900_2,15.0_2159,2,542224,900,900_24,4,15.00,9.167427867
18235,18236,2,541797_17_900_2,10.0_783,2,541797,900,900_17,4,20.00,9.167427867
18236,18237,1,6172_95_3_1,school_164,1,6172,3,3_95,2,21.00,5.471835831
18237,18238,1,545602_29_900_2,school_220,2,545602,900,900_29,2,21.00,5.471835831
18238,18239,1,10628_14_3_1,school_144,1,10628,3,3_14,4,21.00,9.167427867
18239,18240,2,544000_25_900_2,10.0_493,2,544000,900,900_25,2,8.00,5.471835831
18240,18241,2,10192_106_3_1,8.0_14522,1,10192,3,3_106,2,15.00,5.471835831
18241,18242,2,9883_43_3_1,8.0_13878,1,9883,3,3_43,1,15.00,4.905552515
18242,18243,2,546182_20_900_2,14.0_1281,2,546182,900,900_20,5,15.00,9.675564754
18243,18244,2,10170_18_3_1,14.0_613,1,10170,3,3_18,4,0.00,9.167427867
18244,18245,2,544157_5_900_2,20.0_9900,2,544157,900,900_5,5,16.00,9.675564754
18245,18246,2,542630_8_900_2,15.0_7008,2,542630,900,900_8,2,0.00,5.471835831
18246,18247,2,544153_18_900_2,15.0_1394,2,544153,900,900_18,1,15.00,4.905552515
18247,18248,2,7829_106_3_1,6.0_2092,1,7829,3,3_106,3,15.00,9.489592999
18248,18249,2,13388_19_3_1,18.0_6436,1,13388,3,3_19,4,15.00,9.167427867
18249,18250,2,11325_3_3_1,14.0_1217,1,11325,3,3_3,1,15.00,4.905552515
